Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1311689825,JBG8752,PA,PAS,08/12/2013,14,,MITSU,K,45210,40404,40404,0,0001,1,1,160246,0001,0000,0413P,,NY,F,21,WEST THAMES,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1311689849,V51CA4,NJ,PAS,08/12/2013,14,,TOYOT,K,30620,16400,45210,0,0001,1,1,160246,0001,0000,0756P,,NY,F,21,SOUTH END,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1311689898,JGB8506,PA,PAS,08/18/2013,19,,NISSA,K,12670,13670,10015,0,0001,1,1,160246,0001,0000,0500P,,NY,O,20,BATTERY PLACE,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1311689990,HZL9279,PA,PAS,08/10/2013,40,SDN,TOYOT,K,0,0,0,0,0001,1,1,160213,0001,0000,0511P,,NY,F,,BATTERY PLACE,S/O WEST ST,0,408,C,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1311690001,800MUN,CT,PAS,08/10/2013,14,VAN,TOYOT,K,0,0,0,0,0001,1,1,160213,0001,0000,0615P,,NY,F,21,WEST THOMES,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1311690025,Y626HJ,NY,PAS,08/10/2013,19,SDN,ME/BE,K,27240,32940,14710,20141115,0001,1,1,160213,0001,0000,1044P,,NY,F,450,NORTH END AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2011,-,0,,,,,
1311690062,W52DEL,NJ,PAS,08/04/2013,19,SDN,CHRYS,K,27240,32940,14710,0,0001,1,1,160213,0001,0000,0549P,,NY,F,450,NORTH END AVE,,0,408,C,,BBBBBBB,ALL,ALL,MAROO,0,0,-,0,,,,,
1311690074,GCW3808,NY,PAS,08/16/2013,14,SDN,NISSA,K,45210,40404,40404,20150107,0001,1,1,160213,0001,0000,1010P,,NY,F,21,WEST THAMES,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2009,-,0,,,,,
1311690086,T77AJU,NJ,PAS,08/16/2013,14,SDN,HONDA,K,29610,27885,32940,0,0001,1,1,160213,0001,0000,1050P,,NY,F,22,RIVER TERRACE,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1311690098,UC136,RI,PAS,08/04/2013,19,VAN,HONDA,K,12670,13670,10015,0,0001,1,1,160213,0001,0000,0449P,,NY,O,20,BATTERY PLACE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1311690128,P73DDL,NJ,PAS,08/04/2013,19,SUBN,CHEVR,K,12670,13670,10015,0,0001,1,1,160213,0001,0000,0447P,,NY,O,20,BATTERY PLACE,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1311690130,W93CCR,NJ,PAS,08/04/2013,19,SDN,TOYOT,K,12670,13670,10015,0,0001,1,1,160213,0001,0000,0444P,,NY,O,20,BATTERY PLACE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1311690189,GHJ2231,NY,PAS,08/17/2013,19,SUBN,PORSC,K,0,40404,40404,20150613,0001,1,1,160213,0001,0000,0610P,,NY,F,450,WORTH END AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1311690207,GEK1788,NY,PAS,08/17/2013,19,SDN,BMW,K,27240,32940,14710,20150410,0001,1,1,160213,0001,0000,0607P,,NY,F,450,NORTH END AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1311690219,V78CKC,NJ,PAS,08/18/2013,14,SUBN,CHEVR,K,30620,16400,45210,0,0001,1,1,160213,0001,0000,0440P,,NY,F,2,SOUTH END AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1311690232,JDN7391,PA,PAS,08/18/2013,14,SDN,HONDA,K,30620,16400,45210,0,0001,1,1,160213,0001,0000,0456P,,NY,O,39,SOUTH END AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1311690244,GBC6655,NY,PAS,08/18/2013,14,SUBN,FORD,K,12670,13670,10015,20140827,0001,1,1,160213,0001,0000,0459P,,NY,O,39,BATTERY PLACE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1311690256,GAH5158,NY,PAS,08/18/2013,19,SUBN,FORD,K,27240,32940,14710,20130930,0001,1,1,160213,0001,0000,0928P,,NY,F,450,NORTH END AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1311690335,93393JN,NY,COM,08/21/2013,19,VAN,DODGE,K,29450,30620,13113,20141031,0001,1,1,160213,0001,0000,0701P,,NY,O,300,RECTOR PLACE,,0,408,C3,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,
1311690694,GHN4136,NY,PAS,07/20/2013,63,SDN,FORD,K,0,40404,40404,20150609,0025,25,1,160106,0001,0000,1048P,,NY,,,SUNKEN MEADOW PARK,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1311698176,98977MC,NY,COM,08/06/2013,14,DELV,DODGE,K,30640,20620,24050,0,0001,1,1,160171,0001,0000,1109A,,NY,O,80,SOUTH ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1311698188,58659JZ,NY,COM,08/06/2013,14,DELV,CHEVR,K,32910,21090,30640,20150731,0001,1,1,160171,0001,0000,1116A,,NY,O,120,WALL ST,,0,408,D4,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,0,,,,,
1321966386,GFP9104,NY,PAS,08/02/2013,21,SDN,ME/BE,S,0,40404,40404,20150424,0071,71,0,539520,KN09,0000,1120A,,K,O,585,SUTLAND RD,,0,408,D1,,BYBBYBB,1100A,1230P,BLK,0,2006,-,0,,,,,
6020342748,HWD923,SC,PAS,07/22/2013,94,SUBN,KIA,X,0,0,0,20140228,,0,0,338645,QTPU,0000,,,,,,,,0,408,5,0,YYYYYYY,ALL,ALL,BK,0,0,,0,0000,,,,
1321966398,JHJ1611,PA,PAS,08/02/2013,21,,LINCO,S,62330,12130,86030,0,0071,71,0,539520,KN09,0000,1145A,,K,F,836,MONTGOMERY ST,,0,408,D1,,BYBBYBB,1100A,1230P,GOLD,0,0,-,0,,,,,
1321966404,GFP6676,NY,PAS,08/02/2013,21,SDN,LEXUS,S,0,40404,40404,20150429,0071,71,0,539520,KN09,0000,1137A,,K,F,596,MONTTGOMERY ST,,0,408,D1,,BYBBYBB,1100A,1230P,BRWN,0,2013,-,0,,,,,
1321966428,WGZ27P,NJ,PAS,08/03/2013,21,SDN,CHEVR,S,41930,72230,24830,0,0071,71,0,537860,KN09,0000,0737A,,K,F,875,FRANKLIN AVE,,0,408,D1,,YYYYYYB,0730A,0800A,SILVE,0,0,-,0,,,,,
1321966453,XXK8419,NC,PAS,08/03/2013,21,SUBN,FORD,S,0,40404,40404,20120630,0071,71,0,537860,KN09,0000,0807A,,K,F,1042,NOSTARND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GREY,0,0,-,0,,,,,
1321966477,GDP4125,NY,PAS,08/03/2013,21,SDN,ACURA,S,86630,30930,62330,20141230,0071,71,0,537860,KN09,0000,0840A,,K,F,389,UTICA AVE,,0,408,D1,,YYYYYYB,0830A,0900A,GRAY,0,1997,-,0,,,,,
1321966490,G12DEV,NJ,PAS,08/03/2013,21,SDN,CHEVR,S,38430,86330,89730,0,0071,71,0,537860,KN09,0000,0911A,,K,O,61,EASTERN PKWY,,0,408,D1,,BBYBBYB,0900A,1030A,TAN,0,0,-,0,,,,,
1321966520,XXK8419,NC,PAS,08/05/2013,21,SUBN,FORD,S,67030,81530,54930,20120630,0071,71,0,537860,KN09,0000,0807A,,K,F,1042,NOSTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GRAY,0,0,-,0,,,,,
1321966532,GDA2190,PA,PAS,08/05/2013,21,SDN,DODGE,S,67030,81530,54930,20130531,0071,71,0,537860,KN09,0000,0808A,,K,F,1042,NOSTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GRAY,0,0,-,0,,,,,
1321966556,332ZYT,CT,999,08/05/2013,21,SDN,ACURA,S,27580,62330,58220,0,0071,71,0,537860,KN09,0000,0839A,,K,O,76,CLOVE RD,,0,408,D1,,YBBYBBB,0830A,1000A,SILVR,0,0,-,0,,,,,
1321966568,T45RHL,TX,PAS,08/05/2013,21,,FORD,S,39430,27580,64830,0,0071,71,0,537860,KN09,0000,0845A,,K,F,403,EMPIRE BLVD,,0,408,D1,,YBBYBBB,0830A,1000A,GRAY,0,0,-,0,,,,,
1321966570,T49KDF,TX,PAS,08/05/2013,21,SUBN,CHEVR,S,39430,27580,64830,0,0071,71,0,537860,KN09,0000,0847A,,K,F,403,EMPIRE BLVD,,0,408,D1,,YBBYBBB,0830A,1000A,WHITE,0,0,-,0,,,,,
1321966581,X40LTG,TX,PAS,08/05/2013,51,SUBN,SUBAR,S,39430,27580,64830,0,0071,71,0,537860,KN09,0000,0853A,,K,F,399,EMPIRE BLVD,,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1321966635,GJC8444,NY,999,08/05/2013,21,SDN,NISSA,S,56130,73690,67030,20130903,0071,71,0,537860,KN09,0000,0939A,,K,F,279,LINCOLN RD,,0,408,D1,,YBBYBBB,0930A,1100A,WHITE,0,2012,-,0,,,,,
1321966659,849388,RI,PAS,08/05/2013,21,SUBN,JEEP,S,58530,18630,73690,20130831,0071,71,0,537860,KN09,0000,0952A,,K,F,177,MAPLE ST,,0,408,D1,,YBBYBBB,0930A,1100A,SILVR,0,0,-,0,,,,,
1321966660,GAR5607,NY,PAS,08/05/2013,21,SUBN,INFIN,S,58530,67030,64830,20150520,0071,71,0,537860,KN09,0000,0958A,,K,O,384,MAPLE ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLACK,0,2008,-,0,,,,,
1321966696,W741WG,NY,PAS,08/06/2013,21,SDN,BMW,S,24830,73690,67030,20130910,0071,71,0,537860,KN09,0000,0837A,,K,O,1101,CARROLL ST,,0,408,D1,,YYBYYBB,0830A,0900A,GRAY,0,2013,-,0,,,,,
1321966714,748KW7,MA,999,08/06/2013,21,SDN,NISSA,S,83030,82130,57600,20140731,0071,71,0,537860,KN09,0000,0902A,,K,F,156,SULLIVAN PL,,0,408,D1,,BYBBYBB,0830A,1000A,SILVE,0,0,-,0,,,,,
1321966740,GEK2659,NY,PAS,08/06/2013,21,SUBN,VOLKS,S,58530,12130,86030,20150430,0071,71,0,537860,KN09,0000,1140A,,K,F,700,MAPLE ST,,0,408,D1,,BYBBYBB,1100A,1230P,SILVE,0,2010,-,0,,,,,
1321966775,GDY5150,NY,PAS,08/10/2013,21,SUBN,NISSA,X,41930,72230,24830,20141218,0071,71,0,537860,KB09,0000,0740A,,K,F,886,FRANKLIN AVE,,0,408,D1,,YYYYYYB,0730A,0800A,GRAY,0,2002,-,0,,,,,
1321967020,HSG4415,PA,PAS,08/03/2013,21,SDN,CHEVR,S,40930,93830,69530,0,0071,71,0,534104,KN17,0000,0755A,,K,F,700,FLATBUSH AVE,,0,408,D1,,BBBBBYB,0730A,0800A,RED,0,0,-,0,,,,,
1321967032,XSJ4668,VA,PAS,08/05/2013,21,SUBN,NISSA,S,25930,56230,32930,0,0073,73,0,534104,KN17,0000,0100A,,K,F,720,CHESTER ST,,0,408,D1,,YBBBBBB,1200A,0300A,SILVR,0,0,-,0,,,,,
1321967068,GCG1151,NY,PAS,08/05/2013,21,SDN,VOLKS,S,32930,8580,59430,20140913,0073,73,0,534104,KN17,0000,0108A,,K,O,98-14,DITMAS AVE,,0,408,D1,,YBBBBBB,1200A,0300A,GREEN,0,1997,-,0,,,,,
1321967070,956FD0,MA,PAS,08/06/2013,21,SDN,BMW,S,25930,56230,32930,0,0073,73,0,534104,KN17,0000,1239A,,K,O,720,CHESTER ST,,0,408,D1,,BYBBBBB,1200A,0300A,BLACK,0,0,-,0,,,,,
1321967123,GBE4295,NY,PAS,08/12/2013,21,SDN,VOLKS,S,37980,74230,93830,20140920,0067,67,0,534104,KN17,0000,0837A,,K,F,116,E 94TH ST,,0,408,D1,,YBBBBBB,0800A,0930A,GOLD,0,1996,-,0,,,,,
1321967147,GAR9343,NY,PAS,08/12/2013,21,SUBN,CADIL,S,86030,55330,56230,20140103,0067,67,0,534104,KN17,0000,0850A,,K,F,794,TROY AVE,,0,408,D1,,YBBBBBB,0800A,0930A,BLACK,0,2007,-,0,,,,,
1321967160,YTM6342,NC,PAS,08/13/2013,21,SUBN,SUBAR,S,25930,56230,32930,0,0073,73,0,534104,KN17,0000,0100A,,K,O,728,CHESTER ST,,0,408,D1,,BYBBBBB,1200A,0300A,GREEN,0,0,-,0,,,,,
1321967196,X95DDJ,NJ,PAS,08/16/2013,21,SUBN,,S,37830,38330,74230,0,0067,67,0,534104,KN17,0000,0824A,,K,F,99,E 91ST ST,,0,408,K4,,BBBBYBB,0800A,0930A,WHITE,0,0,-,0,,,,,
1321967214,GBB3858,NY,PAS,08/12/2013,21,SUBN,JEEP,S,93830,40930,18630,20140730,0071,71,0,534115,KN09,0000,0900A,,K,F,23,WINTHROP ST,,0,408,D1,,YBBYBBB,0830A,1000A,BLUE,0,1997,-,0,,,,,
1321967226,759HT6,MA,PAS,08/12/2013,21,SDN,VOLKS,S,69530,40930,18630,0,0071,71,0,534115,KN09,0000,0905A,,K,F,397,PARKSIDE AVE,,0,408,D1,,YBBYBBB,0830A,1000A,GREY,0,0,-,0,,,,,
1321967240,469054,RI,PAS,08/13/2013,21,SUBN,CHEVR,S,56130,35140,67047,0,0071,71,0,534115,KN09,0000,0739A,,K,O,17,LINCOLN RD,,0,408,D1,,BYBBYBB,0730A,0800A,BLACK,0,0,-,0,,,,,
1321967251,GAR5520,NY,PAS,08/13/2013,21,SDN,MERCU,S,56130,67047,40930,20140913,0071,71,0,534115,KN09,0000,0740A,,K,F,50,LINCOLN RD,,0,408,D1,,BYBBYBB,0730A,0800A,GREEN,0,1997,-,0,,,,,
1321967263,GGT5274,NY,PAS,08/13/2013,21,SDN,NISSA,S,40930,56130,18950,20150515,0071,71,0,534115,KN09,0000,0742A,,K,F,548,FLATBUSH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0,2008,-,0,,,,,
1321967275,431FTC,CT,PAS,08/13/2013,21,SDN,HONDA,S,40930,18950,58530,0,0071,71,0,534115,KN09,0000,0745A,,K,F,556,FLATBUSH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLUE,0,0,-,0,,,,,
1321967299,GDR7981,NY,PAS,08/13/2013,21,SDN,NISSA,S,40930,93830,69530,20141113,0071,71,0,534115,KN09,0000,0757A,,K,F,697,FLATBUSH AVE,,0,408,D1,,YYYYYYB,0700A,1000A,BLACK,0,2011,-,0,,,,,
1321967329,6482529,IL,PAS,08/06/2013,21,SUBN,JEEP,S,48230,40930,18630,0,0071,71,0,534115,KN09,0000,0848A,,K,O,45,HAWTHORNE ST,,0,408,D1,,BYBBYBB,0830A,1000A,GREY,0,0,-,0,,,,,
1321967354,GAR4355,NY,PAS,08/06/2013,21,SDN,BMW,S,48230,40930,18630,20140805,0071,71,0,534115,KN09,0000,0856A,,K,F,92,HAWTHORNE ST,,0,408,D1,,BYBBYBB,0830A,1000A,BLACK,0,2002,-,0,,,,,
1321967366,HSG4415,PA,PAS,08/12/2013,21,SDN,CHEVR,S,40930,93830,69530,0,0071,71,0,534115,KN09,0000,0804A,,K,F,693,FLATBUSH AVE,,0,408,D1,,YYYYYYB,0700A,1000A,RED,0,0,-,0,,,,,
1321967378,GHN5545,NY,PAS,08/12/2013,21,SDN,HONDA,S,0,0,0,20150702,0071,71,0,534115,KN09,0000,0807A,,K,,,N/S LEFFERTS AVE,5 FT W/O WASHINGTON,0,408,D1,,YYYYYYB,0800A,0830A,GREEN,0,2004,-,0,,,,,
1321967410,GDL7460,NY,PAS,08/05/2013,21,SUBN,AUDI,S,89730,54930,40930,20150201,0071,71,0,534115,KN09,0000,0808A,,K,F,1129,WASHINGTON AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GRAY,0,2002,-,0,,,,,
1321967433,GHT3915,NY,PAS,08/05/2013,21,CONV,JAGUA,S,48230,40930,18630,20150708,0071,71,0,534115,KN09,0000,0841A,,K,O,16,HAWTHORNE ST,,0,408,D1,,YBBYBBB,0830A,1000A,WHITE,0,2008,-,0,,,,,
1321967457,GGF3624,NY,PAS,08/12/2013,21,SDN,HONDA,S,93830,40930,18630,20150508,0071,71,0,534115,KN09,0000,0855A,,K,F,105,WINTHROP ST,,0,408,D1,,YBBYBBB,0830A,1000A,BLACK,0,2007,-,0,,,,,
1321967469,VUN638,LA,PAS,08/12/2013,21,SDN,HONDA,S,93830,40930,18630,0,0071,71,0,534115,KN09,0000,0858A,,K,O,38,WINTHROP ST,,0,408,C,,YBBYBBB,0830A,1000A,GREEN,0,0,-,0,,,,,
1321967470,JCE9098,PA,PAS,08/06/2013,21,SDN,MAZDA,S,40930,54930,56130,0,0071,71,0,534115,KN09,0000,0742A,,K,F,526,FLATBUSH AVE,,0,408,K6,,YYYYYYB,0730A,0800A,GREY,0,0,-,0,,,,,
1321967482,HFY0975,PA,PAS,08/06/2013,21,SDN,ME/BE,S,40930,60830,74230,0,0071,71,0,534115,KN09,0000,0752A,,K,O,583,FLATBUSH AVE,,0,408,D1,,YYYYYYB,0730A,0800A,GREY,0,0,-,0,,,,,
1321967500,RBE165,99,PAS,08/06/2013,21,SUBN,JEEP,S,18730,32600,40930,0,0071,71,0,534115,KN09,0000,0837A,,K,O,2111,BEEKMAN PL,,0,408,D1,,BYBBYBB,0830A,1000A,BLACK,0,0,-,0,,,,,
1321967524,RVZ2473,NC,PAS,08/05/2013,21,SUBN,CHEVR,S,48230,67030,64830,0,0071,71,0,534115,KN09,0000,0847A,,K,F,325,HAWTHORNE ST,,0,408,D1,,YBBYBBB,0830A,1000A,RED,0,0,-,0,,,,,
1321967550,GBT9082,NY,PAS,08/05/2013,21,SDN,TOYOT,S,60830,54070,12130,20140905,0071,71,0,534115,KN09,0000,1130A,,K,F,563,MIDWOOD ST,,0,408,D1,,YBBYBBB,1100A,1230P,GRAY,0,2012,-,0,,,,,
1321967573,ZD3223,NC,PAS,08/05/2013,21,BUS,,S,40430,64830,23330,0,0071,71,0,534115,KN09,0000,1139A,,K,F,465,FENIMORE ST,,0,408,D1,,YBBYBBB,1100A,1230P,WHITE,0,0,-,0,,,,,
1321967585,ZC1989,NC,PAS,08/05/2013,21,BUS,,S,40430,64830,23330,0,0071,71,0,534115,KN09,0000,1141A,,K,F,465,FENIMORE ST,,0,408,D1,,YBBYBBB,1100A,1230P,WHITE,0,0,-,0,,,,,
1321967597,XVW5454,NC,PAS,08/06/2013,21,SDN,MAZDA,S,18730,32600,40930,0,0071,71,0,534115,KN09,0000,0839A,,K,F,2122,BEEKMAN PL,,0,408,D1,,BYYBYBB,0830A,1000A,GREY,0,0,-,0,,,,,
1321967615,GCP5623,NY,999,08/12/2013,21,SDN,TOYOT,S,38330,75430,73210,20150115,0071,71,0,537860,KN09,0000,1216P,,K,F,887,EAST NEW YORK AVE,,0,408,D1,,YBBYBBB,1200A,0130A,TAN,0,2005,-,0,,,,,
1321967627,XXK8419,NC,PAS,08/13/2013,21,SUBN,FORD,S,67030,81530,54930,20120630,0071,71,0,537860,KN09,0000,0807A,,K,F,1050,NOSTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GREEN,0,0,-,0,,,,,
1321967639,GJC8444,NY,PAS,08/13/2013,21,SDN,NISSA,S,67030,54930,56130,20130903,0071,71,0,537860,KN09,0000,0808A,,K,F,1078,NOSTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,WHITE,0,2012,-,0,,,,,
1321967664,Y38CVD,NJ,PAS,08/13/2013,21,SDN,HONDA,S,24830,67030,64830,0,0071,71,0,537860,KN09,0000,0840A,,K,F,1198,CARROLL ST,,0,408,D1,,BYBBYBB,0830A,1000A,BLUE,0,0,-,0,,,,,
1321967676,HJJ4369,PA,PAS,08/13/2013,21,SDN,SUBAR,S,58530,67030,64830,20140831,0071,71,0,537860,KN09,0000,0957A,,K,F,320,MAPLE ST,,0,408,D1,,BYBBYBB,0930A,1100A,BLUE,0,0,-,0,,,,,
1321967688,712RNU,CT,999,08/13/2013,21,SDN,TOYOT,S,58530,12130,86030,20080331,0071,71,0,537860,KN09,0000,1127A,,K,F,662,MAPLE ST,,0,408,D1,,BYBBYBB,1100A,1230A,,0,0,-,0,,,,,
1321967690,ZDK8355,PA,PAS,08/13/2013,21,TRUC,GMC,S,58530,12130,86030,20140630,0071,71,0,537860,KN09,0000,1130A,,K,F,700,MAPLE ST,,0,408,D1,,BYBBYBB,1100A,1230P,WHITE,0,0,-,0,,,,,
1321967706,HDD9818,PA,PAS,08/13/2013,21,SUBN,HONDA,S,54930,64830,23330,20131130,0071,71,0,537860,KS09,0000,1135A,,K,F,415,LEFFERTS AVE,,0,408,D1,,BYBBYBB,1100A,1230P,BLACK,0,0,-,0,,,,,
1321967718,JBD9620,PA,PAS,08/13/2013,21,SDN,HONDA,S,62330,64830,23330,20130430,0071,71,0,537860,KN09,0000,1144A,,K,F,514,MONTGOMERY ST,,0,408,D1,,BYBBYBB,1100A,1230P,WHITE,0,0,-,0,,,,,
1321967720,XXK8419,NC,PAS,08/14/2013,21,SUBN,FORD,S,67030,81530,54930,20120630,0071,71,0,537860,KN09,0000,0808A,,K,F,1042,NOSTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GREEN,0,0,-,0,,,,,
1321967731,GGF2421,NY,PAS,08/14/2013,21,SUBN,TOYOT,S,67030,81530,54930,20150508,0071,71,0,537860,KN09,0000,0812A,,K,F,1048,NOSTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,GRAY,0,2004,-,0,,,,,
1321967743,GEN6324,NY,PAS,08/14/2013,21,SUBN,MERCU,S,0,0,0,20150205,0071,71,0,537860,KN09,0000,0814A,,K,F,1122,NSOTRAND AVE,,0,408,D1,,YYYYYYB,0800A,0830A,WHITE,0,1998,-,0,,,,,
1321967809,3515721,PA,PAS,08/16/2013,21,SUBN,FORD,S,54070,62330,39430,20130905,0071,71,0,537860,KN09,0000,0807A,,K,F,413,KINGSTON AVE,,0,408,F2,,YYYYYBB,0800A,0830A,WHITE,0,1998,-,0,,,,,
1321967810,ZZN4831,NC,PAS,08/05/2013,21,,HONDA,S,86530,41930,18630,0,0071,71,0,539520,KN09,0000,1000A,,K,O,1040,UNION ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLUE,0,0,-,0,,,,,
1321967858,XHG2736,VA,PAS,08/05/2013,21,TRLR,CHEVR,S,89730,30930,62330,20140588,0071,71,0,539520,KN09,0000,0915A,,K,F,1000,WASHINGTON AVE,,0,408,D1,,YBBYBBB,0830A,1000A,GREY,0,0,-,0,,,,,
1321967871,GFM8205,NY,OMS,08/05/2013,21,SDN,FORD,S,30930,89730,67047,20140930,0071,71,0,539520,KN09,0000,0909A,,K,O,12,CROWN ST,,0,408,D1,,YBBYBBB,0830A,1000A,GREY,0,2013,-,0,,,,,
1321967895,HNE4113,PA,PAS,08/05/2013,21,DELV,NISSA,S,54070,86530,72230,0,0071,71,0,539520,KN09,0000,0844A,,K,F,328,KINGSTON AVE,,0,408,D1,,YYYYYBB,0830A,0900A,GRAY,0,0,-,0,,,,,
1321967901,GGN3364,NY,PAS,08/05/2013,21,SDN,BMW,S,54070,30930,62330,20150618,0071,71,0,539520,KN09,0000,0839A,,K,F,392,KINGSTON AVE,,0,408,D1,,YYYYYBB,0830A,0900A,BLK,0,2013,-,0,,,,,
1321967925,JGF2492,PA,PAS,08/05/2013,21,,TOYOT,S,86530,26730,67047,0,0071,71,0,539520,KN09,0000,0959A,,K,F,1021,UNION ST,,0,408,D1,,YBBYBBB,0930A,1100A,GOLD,0,0,-,0,,,,,
1321967937,GGM1506,NY,PAS,08/05/2013,21,SDN,ME/BE,S,72230,67047,41930,20150523,0071,71,0,539520,KN09,0000,0955A,,K,F,993,PRESIDENT ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLK,0,2008,-,0,,,,,
1321967962,421ZAL,CT,PAS,08/05/2013,21,,FORD,S,72230,18630,73690,0,0071,71,0,539520,KN09,0000,0947A,,K,O,1110,PRESIDENT ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLUE,0,0,-,0,,,,,
1321967986,SXX538,VA,PAS,08/05/2013,21,,FORD,S,0,0,0,20140588,0071,71,0,539520,KN09,0000,0937A,,K,,,NORTHSIDE OF PRESIDE,WEST OF NY AV,0,408,D1,,YBBYBBB,0930A,1100A,WHITE,0,0,-,0,,,,,
1321967998,GHN2456,NY,PAS,08/05/2013,21,SDN,AUDI,S,0,0,0,20150630,0071,71,0,539520,KN09,0000,1005A,,K,,,N/S UNION ST,W/O BEDFORD AVE,0,408,D1,,YBBYBBB,0930A,1100A,WHITE,0,2013,-,0,,,,,
1321968024,8DHX32,MD,PAS,08/05/2013,21,TRLR,TOYOT,S,38430,64830,23330,0,0071,71,0,539520,KW09,0000,1116A,,K,O,648,EASTERN PARKWAY,,0,408,D1,,YBYYBBB,1100A,1230P,WHITE,0,0,-,0,,,,,
1321968036,GFN7806,NY,PAS,08/05/2013,21,SDN,HONDA,S,38430,23330,54070,20150430,0071,71,0,539520,KN09,0000,1118A,,K,O,760,EASTERN PKWAY,,0,408,D1,,YBYYBBB,1100A,1230P,SILVR,0,2012,-,0,,,,,
1321968050,7DPX57,MD,PAS,08/05/2013,21,,NISSA,S,30930,23330,54070,0,0071,71,0,539520,KN09,0000,1227P,,K,F,435,CROWN ST,,0,408,D1,,YBBYBBB,1200P,0100P,GRAY,0,0,-,0,,,,,
1321968061,X816FE,NY,PAS,08/05/2013,21,SDN,NISSA,S,30930,86030,75430,20140826,0071,71,0,539520,KN09,0000,1220P,,K,F,669,CROWN ST,,0,408,D1,,YBBYBBB,1200P,0130P,BLK,0,1991,-,0,,,,,
1321968073,GFH8185,NY,PAS,08/05/2013,21,SDN,NISSA,S,30930,23330,54070,20150509,0071,71,0,539520,KN09,0000,1225P,,K,F,467,CROWN ST,,0,408,D1,,YBBYBBB,1200P,0130P,WHITE,0,0,-,0,,,,,
1321968103,GFZ3181,NY,PAS,08/06/2013,21,SDN,HONDA,S,30930,18630,73690,20150502,0071,71,0,539520,KN09,0000,0858A,,K,F,192,CROWN ST,,0,408,D1,,BYBBYBB,0830A,1000A,SILVE,0,2001,-,0,,,,,
1321968115,P53865,MA,PAS,08/06/2013,21,,FORD,S,54070,86530,72230,0,0071,71,0,539520,KN09,0000,0845A,,K,F,328,KINGSTON AV,,0,408,D1,,YYYYYBB,0830A,0900A,WHITE,0,0,-,0,,,,,
